1,-0.494873239053413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.494873239053413,1,0.336346313869581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.336346313869581,1,-0.580658139428124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.580658139428124,1,-0.458726835739799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,-0.458726835739799,1,0.389658736553974,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.389658736553974,1,0.38998695469927,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.38998695469927,1,-0.531731478706934,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,-0.531731478706934,1,-0.335556223173626,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,-0.335556223173626,1,-0.32632656802889,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,-0.32632656802889,1,-0.502917285240255,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,-0.502917285240255,1,-0.508880732464604,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,-0.508880732464604,1,-0.411927081481554,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,-0.411927081481554,1,0.34507021070458,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.34507021070458,1,0.346414588973857,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.346414588973857,1,0.466592556866817,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.466592556866817,1,-0.348941596015356,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.348941596015356,1,0.497915167012252,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.497915167012252,1,0.475916360900737,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.475916360900737,1,-0.353109688614495
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.353109688614495,1
