0.355453044525348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.529011206282303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.30891901049763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.541505720000714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.453290608199313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.379537466028705,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,-0.35462797593791,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.521301787393168,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.31491639513988,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,-0.574909114907496,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.479883263097145,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,-0.549191531399265,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,-0.521899625868537,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,-0.46932107436005,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.409295897232369,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.597065814142115,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.390955363819376,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.511950997682288,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.49642414804548,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.534572310489602
