"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57" "V58" "V59" "V60"
"1" -0.0041200419756815 -0.901764777058198 -0.23257179281885 0.133073872963137 1.50162021502795 1.75706313013904 -0.249844936795469 1.22792820529099 1.3963120804315 -0.566821100820046 0.178752884731525 0.346716276206244 -0.505379454174655 0.366127919428687 -0.39635029234287 -0.501510977123391 -0.217940001168752 1.70560162583006 0.892004665534338 1.00000189536945 2.02677251280954 2.98768568770256 0.120396244270303 -1.14335013485955 1.5454524259348 1.39071523391706 2.25084398448094 -0.126261724970485 1.5957806583417 0.260227522496112 1 1 -1 1 1 -1 1 -1 -1 1 1 1 -1 -1 -1 -1 -1 -1 1 1 1 -1 1 1 -1 -1 -1 1 -1 -1
"2" 0.357034024796299 1.00855866905607 0.827395862798705 -0.97345893997967 0.0350528485137976 0.359644670275779 -2.3983314138376 -0.208279249989603 1.23512737071308 -1.13290202104053 1.25508462629601 0.14878250240864 0.292251772532782 1.32681401559729 -1.53638368289937 -0.736759585025263 1.07953141571706 0.108924568435943 1.77184541459591 -0.829290148384761 0.839895013644633 -0.994215660761849 0.442444551881519 -0.761900834994438 1.82445700758969 0.951715875115655 1.4142294449641 1.80652831030392 -1.2144725375599 -0.83394689835867 -1 1 1 -1 1 1 -1 -1 1 1 -1 1 1 1 1 1 -1 -1 -1 1 1 -1 -1 1 1 -1 1 -1 -1 -1
"3" -1.54562255708404 1.35625291995629 1.81154310536535 0.233497958874567 0.94575229090556 0.219528951307774 1.51578353976187 -0.478122828125092 -1.57309628490925 -1.07730898398494 1.11620011842412 -0.374021284312217 1.78834780986512 1.79962028101229 2.23925555173114 -0.479630584959639 1.96222521627679 2.30488437084265 0.253635400420811 0.73364814768079 0.332149738375213 -0.194911865415097 1.71328174464491 -0.484553061775709 0.853677924875525 0.434074376612554 0.713274354705753 1.01134746538836 0.0443120009340002 -1.39884909495468 -1 -1 -1 1 -1 -1 1 1 -1 -1 1 1 1 1 -1 -1 -1 -1 1 1 1 1 -1 -1 -1 -1 1 1 1 -1
"4" 0.700637694707149 -0.269720033066455 -0.582800147811852 1.28144245151391 -1.66965726741857 -0.509915578533837 1.24832991510615 1.07739756492893 -0.546107643340795 2.23502701548354 1.82311694780076 -1.06633283404459 -1.15721134296846 -1.35891000066609 0.236251621678011 -0.789418617157957 1.45204790445343 0.193488170499421 -1.04526111600528 -0.243048891134611 -0.562678190722989 -1.97888711281794 -1.88666510260008 -0.419429645729209 1.20384145344331 2.46950813993974 -0.236468690750407 0.889186041737203 0.989615291457938 -0.202187589646651 1 1 1 1 -1 -1 1 1 -1 -1 -1 1 1 -1 -1 1 -1 1 1 -1 -1 -1 1 1 1 1 1 -1 1 -1
"5" -0.990859011181045 0.478994310699629 0.972721573840181 0.848800542910127 -0.8064067439784 -0.385916173358244 -0.505373439470296 -1.12463103311353 -2.15908752065499 3.10525190651372 1.51180847633932 0.23208199062733 0.631225211057119 2.19517974951534 2.09373196270583 -0.468135382697356 -1.08167179576148 -1.84148479703899 -2.96447673419372 -0.514433880862469 -0.823874493826265 0.623737382157087 -0.621256271171102 0.0820900162098969 -0.804508334199572 0.38154764970566 -0.996852109111583 -1.4465237719965 -0.831733446562113 -0.211486716454811 -1 1 1 -1 1 1 1 -1 1 -1 -1 1 1 1 -1 1 1 1 1 1 1 -1 -1 -1 -1 -1 -1 -1 -1 1
"6" 0.753220929834295 -1.43392187568388 0.984627543067159 1.86487232162994 -1.42499087752423 1.95785238918435 -1.35034686662634 -2.18284717477978 -0.770991072038117 0.790949765506289 0.929507312528681 -2.47420435240454 1.41632457678978 2.52606529642752 1.39234216909486 -2.32514765484961 0.57711355439458 -1.34182858695763 -1.67819124113517 -0.911088227894804 0.226700856170072 0.55301249623885 1.37787210272949 1.24547028042748 -2.87249709084144 -1.94407180435159 0.27446125132766 -0.863579844209965 -0.511205209882467 -0.566200226608557 -1 -1 -1 1 -1 1 -1 -1 1 1 1 -1 1 1 -1 -1 -1 1 -1 1 -1 -1 -1 -1 -1 1 1 -1 -1 -1
"7" 0.629927046770158 -1.80801686412362 1.53767812350957 0.772413890820001 0.536549393528604 -0.454270908896128 -2.25763743890821 -2.98748943790073 0.0798230194368087 -0.32227477903229 -2.21592131184957 0.745667291945417 1.72911049643485 0.46316428280013 -0.525480113159661 -1.51078652909196 1.40318340093108 -0.395869569052046 -0.854393682494666 1.45675581105284 -0.660493898115059 0.0432681291100369 -1.17203932940888 -0.391271033116896 0.230180727397149 0.0274973982273023 2.00374514458089 3.1169627999058 -1.39864922037348 -1.27450663499156 -1 1 1 -1 1 1 -1 -1 1 -1 1 1 -1 -1 1 1 -1 1 -1 1 1 -1 1 -1 -1 -1 1 1 -1 -1
"8" 0.618737465832529 -1.30761587277791 1.434001365346 0.845931887943708 0.481516023064085 0.764264662387876 -0.309108821199019 -0.879011021439002 -0.265791387587107 -0.874451566069783 1.17892007849302 0.0294388891761595 -0.698504693015115 0.123894711234769 1.24782384443273 -0.441628747022468 0.189165831217644 1.05006682080739 0.587091062234384 -0.908658143321471 -2.30436873220079 -0.256842402341954 -0.809320212250939 -1.05374411641152 -0.752500077595661 -1.48337899829908 -1.52363520699926 1.21612853079609 0.20457152668396 1.14562282778482 1 1 -1 -1 1 -1 1 1 1 1 -1 1 -1 1 -1 -1 -1 -1 1 -1 -1 -1 1 1 1 -1 1 -1 1 -1
"9" 0.267598382871476 -0.378627317583807 -0.802523792584843 1.49697220471551 -0.294817292025979 -0.325603717318191 -0.132799724923865 0.344951039812681 2.7518214711954 -1.05142451297421 -1.25631285508325 0.0330252628517374 -0.221443934702939 -1.45894811229241 -0.357327059828289 0.669298068432796 1.70791650271063 1.82217550098489 0.170141387562531 -0.308696854981514 -0.0109847599196128 1.1132387827187 0.212317842608895 -0.358922891539606 -3.65108387140979 -1.763266872817 -2.03222388593488 -0.344827702922826 2.01503359930478 1.39639688329163 -1 1 -1 1 -1 1 1 1 1 1 -1 -1 -1 -1 1 1 -1 1 -1 1 1 1 -1 1 1 -1 -1 1 1 1
"10" -1.30718336357813 -0.185889740626806 -0.494319600055289 1.90269735893255 1.60647900414854 1.16298963732798 -1.55838320409359 -0.289108264260338 -0.656343535868203 1.68240342734593 3.18431393502935 -1.26420652459847 -0.65333047786725 1.3772177263958 2.70567369945592 1.11798662032531 -0.428064924050171 0.61358355272096 0.644296855993691 2.27752540703893 1.50308372489211 0.644805537047151 -0.804477531814767 1.15191697664439 0.353394480804403 1.24717935217348 0.344225496301256 -1.64228771267978 1.46977674213124 -0.361913288255144 1 -1 1 1 -1 1 -1 1 -1 -1 -1 -1 1 -1 -1 -1 1 1 1 1 1 -1 -1 -1 -1 1 -1 -1 -1 -1
