"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57" "V58" "V59" "V60"
"1" 0.51543291099669 -0.413594405523633 0.913250411213949 0.315276058580741 -0.429193402395683 -0.677889639669141 -1.25271031395754 -0.981819727553122 -0.959858341736205 1.38849574477284 0.00944240931463658 -0.60044306493023 -0.188148623347731 2.18343975624029 -0.354429160121696 1.13305072565217 0.128244077228301 0.339181768036899 -0.456323361581566 1.02704110686993 0.155139044163253 -1.58069379094787 1.48855883305408 0.462821460633425 2.2872281193723 1.1385401839132 0.478950161772223 0.705330835652573 -1.05008316714845 -0.365869773631781 1 1 1 1 1 1 -1 1 1 1 -1 -1 1 1 -1 1 1 1 -1 -1 -1 1 1 -1 1 -1 -1 1 1 1
"2" -0.906551610010875 1.21837553407302 0.500000276760218 -0.345977190435623 0.231170679706117 0.461679366567614 -1.60279862515288 0.166129353444007 3.00409202592105 0.671687915071057 -0.525561736653703 0.944682879324274 -0.452450640808185 -1.04989937405214 -0.864199633420592 0.734213343659787 -1.39369785639372 0.762189855028096 -1.64603356283214 0.346296032897405 2.1778399716018 1.71625759063176 -0.58370458824389 -1.12790828412059 -1.44293826294195 0.475380786546976 0.948274562081256 -1.62369527475849 -0.208478199732074 -1.14128177561449 1 -1 -1 -1 1 1 1 1 -1 1 -1 1 -1 -1 1 1 -1 -1 1 1 1 -1 1 1 1 -1 1 -1 1 -1
"3" -1.85168649918476 0.783901232903995 0.302245475253961 2.32701729360203 -0.812089869224039 -1.65038881882474 0.878921254610377 -0.233137756278734 -2.56254814784283 -0.0949414846102503 1.87904749813222 1.9658048145068 -1.3459051254731 -2.04266902645967 -2.17926343323158 -0.713246735939311 -0.265541205700533 -1.38597325048591 -0.601855156357753 -0.123887881689434 1.38289022198943 -0.0847881311484482 1.20793621172177 0.849246025410432 -0.302969555491339 -0.572193442343877 1.45317824900034 0.0988450583670414 -0.843349786929051 -0.407048662652229 -1 1 1 1 1 -1 1 1 -1 1 1 1 -1 -1 1 -1 1 1 1 1 1 1 -1 -1 1 1 1 1 1 -1
"4" -1.23632457135472 0.561026276806847 -0.259230171852709 -0.000681157472148641 0.43278449695036 -0.447024480268038 -0.428971833373709 -0.761761570121837 -1.43190100700118 -0.110373804312076 0.59381499957414 -1.09186595409007 -1.28518297075346 -1.13465035238584 -0.977433140108256 -1.22361378995563 -2.42376200281132 0.0131394856721484 -1.11855375667451 -0.916664461561941 -0.480477807722394 0.109216793675816 -1.5943510818651 0.246656189831416 -0.667170997402462 0.0269416813440098 -2.05760326807874 1.13200883877478 -3.31832476945106 -1.96090697643639 -1 -1 1 -1 1 -1 1 -1 -1 -1 -1 -1 -1 -1 1 1 1 -1 1 1 -1 1 1 1 -1 1 -1 1 -1 -1
"5" 2.14334691963913 -2.38624206740685 -2.67927986263727 0.326019137047126 -1.56710096463237 -1.15806012502511 1.92857262935252 -0.492598179711648 0.839478154278303 1.70824071391239 -0.633448945613339 -1.01604835939432 1.2186308028215 -0.933646663062876 -0.706100907303766 0.770092599935841 0.363054451098458 -0.329081813118306 -0.858224553902985 -1.04130010004276 -2.0816741220021 -0.18638391763628 1.54696339107133 -0.725044884525364 0.453468642322171 0.267520944900195 2.43147096328035 2.73621244247893 -2.81739136079878 -0.158543084875803 1 1 -1 1 1 -1 1 1 1 1 -1 -1 -1 -1 1 1 -1 -1 -1 -1 -1 1 -1 1 1 -1 -1 1 -1 -1
"6" -1.19414799840058 0.431528945701013 0.770189473627592 0.231540334638222 -0.0454473801910311 0.359153875236877 -0.602427469995305 0.304094312412098 1.20483172044564 -2.04087519788374 -0.568890681396189 0.577202801817862 1.25185786975359 1.09637319711834 0.939548732698863 2.51998434405565 -2.45012497246575 -1.69469671169332 -0.659373138152235 0.343483921840837 0.0198882876595554 0.0855076865313069 -0.624573685326264 0.138180216265564 -0.10054654495115 0.168307594873788 -0.927233128262216 -0.599559636754039 -0.656353990173349 -0.317622730416694 -1 1 1 -1 -1 1 -1 -1 1 1 -1 1 -1 -1 1 1 -1 1 -1 -1 -1 -1 1 -1 -1 -1 -1 -1 -1 -1
"7" -0.64485784792009 -0.153627992640783 -2.41021725213236 0.922921829108421 0.25207267749472 -0.39180441384527 0.250142047879171 -1.55487299805089 -4.05834615245284 4.10832123809822 1.9937969495178 -1.59885460868472 -0.708175548482461 -0.930800396510907 -0.782139605085173 -0.62810937999247 -1.47899970129582 -0.209486376605167 0.542578869081971 -1.52926422852305 -3.40440022378157 -2.33429020462362 0.641835360651719 0.484424137085373 -0.0853122947242027 -1.01851068189601 0.634250807957564 -0.488413005343341 -1.46105097738184 -0.490721257575105 -1 -1 1 -1 -1 1 -1 -1 -1 -1 1 1 -1 -1 1 1 -1 1 1 1 -1 -1 -1 1 -1 1 1 -1 1 -1
"8" 0.192059395746902 -0.540016410284812 2.12530046232505 2.57964969241058 0.851686533234273 0.0386331870725637 0.651555511864883 0.353042436072884 -2.01833143847319 2.80152678845344 0.21396294347557 0.70908369759006 -2.07973340567312 -1.95273101703233 -0.0657086897247374 0.951928340264245 -1.93776469474301 -2.90686324958997 0.284738273012844 -0.486461049301476 0.549860698620986 0.237846063971582 2.07161645694562 2.84139853372476 -1.91957777591687 -1.25627246716046 -0.94930005351378 0.576402162102982 0.877722872175385 0.784269203771677 -1 1 1 1 -1 -1 1 1 1 -1 1 1 -1 -1 1 1 1 1 -1 1 1 -1 -1 -1 1 1 1 1 -1 1
"9" 1.18930020019509 -1.12660586092222 0.167630268743788 1.13234676144265 -1.02424453262255 -0.331620642219202 -1.12509059581302 -0.6813670432125 -1.4905337722387 1.45886558220649 1.72463831415898 -1.68171717569816 0.570685391882191 -0.37568946972804 -0.770979642319184 -0.606853756754659 -0.886203637881822 -0.195005043562214 0.342236187175915 -0.777003528321095 0.248756304003563 -1.14883259223858 -0.64527463370507 -2.41115617264568 3.02235559066405 1.76523259666178 0.372956537575544 -0.549390395995958 -1.01687908131974 -0.48399952943042 1 1 -1 -1 -1 1 -1 -1 -1 -1 -1 -1 1 -1 1 1 -1 -1 -1 1 1 1 1 -1 -1 -1 -1 -1 -1 -1
"10" -0.0574843954059185 -0.4504440273791 -1.4138383662348 0.727855209447483 0.862480821364232 0.17437636497293 0.947982706652246 0.107075643434291 -1.13921468394227 0.128504731368848 -0.41542134651272 0.133411556222224 -0.240998816732103 0.613490233448005 -1.1113740556175 -2.09557934733127 1.18645179975952 1.04805416021246 -0.589540310846799 0.170811972752911 0.630592250346189 0.257534171568859 0.309256603200407 -0.0738404849979155 2.86459455780474 1.70580943152338 2.02942018780446 1.37147479425752 0.890611334868121 0.100427593014465 -1 -1 -1 1 1 -1 1 1 1 -1 1 1 -1 1 -1 -1 -1 -1 1 1 1 1 -1 -1 -1 1 1 1 -1 -1
"11" -0.398736787136889 1.07640249095776 1.66187373228879 2.50908450214807 -1.56507057436149 1.41000506066246 0.938139262320793 0.676688838923767 -1.41760088841114 1.52294340494696 -0.584257206877609 -1.40588341894018 0.739214184177109 -0.86905253802668 0.396554925313999 -0.916140398339858 -0.568497425255558 0.76551476589362 -0.760220122697781 -0.798171649095971 -0.936605385171734 0.687325432860786 -0.931454337352991 -0.337912632680334 -0.056963767162628 0.130980247558758 0.449896397782297 0.850760509870432 -0.989290798966749 -0.606491825978711 1 -1 1 1 1 -1 1 1 -1 -1 -1 1 -1 -1 1 1 1 -1 1 1 1 1 -1 -1 1 1 1 1 1 1
