1,0.393344381614588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.393344381614588,1,0.444892904162407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.444892904162407,1,-0.436543759214692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.436543759214692,1,-0.502830716175959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,-0.502830716175959,1,0.593497700267471,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.593497700267471,1,-0.343996361782774,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,-0.343996361782774,1,-0.530617291387171,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,-0.530617291387171,1,-0.511542819952592,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,-0.511542819952592,1,-0.328313162201084,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,-0.328313162201084,1,-0.411519864876755,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,-0.411519864876755,1,0.403114770166576,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.403114770166576,1,-0.552316600224003,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,-0.552316600224003,1,0.558155192085542,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.558155192085542,1,-0.518274926883169,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,-0.518274926883169,1,-0.358580305497162,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.358580305497162,1,0.449436257989146,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.449436257989146,1,-0.3870231365785,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3870231365785,1,0.325002854084596,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.325002854084596,1,0.475852119200863
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.475852119200863,1
