1,0.329237577236216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.329237577236216,1,-0.296671220765333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.296671220765333,1,-0.32909053932729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.32909053932729,1,0.406631242172844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.406631242172844,1,-0.388974880658587,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-0.388974880658587,1,0.335322060175185,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.335322060175185,1,-0.508774504000722,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,-0.508774504000722,1,-0.441354705651671,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,-0.441354705651671,1,0.457743206056906,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.457743206056906,1,-0.300683006038163,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,-0.300683006038163,1,0.483124400616729,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.483124400616729,1,-0.462044985438719,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,-0.462044985438719,1,-0.34263454215896,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,-0.34263454215896,1,-0.321190106351665,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,-0.321190106351665,1,-0.451232825418457,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.451232825418457,1,-0.511614202983601,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.511614202983601,1,-0.490211659336064,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.490211659336064,1,-0.524537247430362,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.524537247430362,1,0.498220958749203
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.498220958749203,1
