1,0.550276741292328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.550276741292328,1,0.562172450870275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.562172450870275,1,0.389895707345568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.389895707345568,1,0.47964902704116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.47964902704116,1,0.400144102144986,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.400144102144986,1,0.428276242758147,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.428276242758147,1,0.437657485459931,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.437657485459931,1,-0.378927962947637,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,-0.378927962947637,1,-0.330556427570991,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,-0.330556427570991,1,-0.566849524062127,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,-0.566849524062127,1,0.492175507242791,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.492175507242791,1,0.478403563052416,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.478403563052416,1,0.552034884667955,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.552034884667955,1,0.513093623542227,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.513093623542227,1,0.474645439605229,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.474645439605229,1,0.560488277929835,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.560488277929835,1,0.427792925108224,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.427792925108224,1,0.537056892109103,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.537056892109103,1,-0.325041362084448
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.325041362084448,1
