"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40"
"1" 0.712571571862893 -0.0421895634339634 -0.870832155328214 -4.27631843465477 -4.33690813485014 -4.29549779210659 -2.48426902026261 -2.7411340474216 -1.04580209160339 0.881212362812583 -1.19508354103152 1.93646636509314 2.90028764409635 -1.7187673807805 1.60227514883725 0.423782540364588 1.41269580796659 0.871091168487782 0.837232163722857 0.940744969745037 1 -1 -1 -1 -1 1 -1 1 -1 -1 1 -1 -1 -1 -1 1 -1 -1 1 -1
"2" 1.18911651582547 -2.41553591472363 -0.432593267844511 -1.82407289360237 -5.00233255660692 -3.69974308395848 -4.02954270867978 -4.30986783973081 -3.10449053430714 1.88894885379871 -0.477275187606387 0.135595299941271 0.0864060937214414 0.670758865183132 0.682263760286264 0.949854084669687 -0.891452056051088 0.638911290777203 -0.175548881690486 1.30854130769307 1 -1 -1 -1 -1 1 -1 1 -1 1 -1 -1 -1 1 1 -1 1 1 -1 1
"3" -1.87877579859895 -0.27095633816775 -3.21479127167234 -5.80225164070974 -9.75897568848228 -11.6712275585108 -8.59527353166843 -6.77688140750906 -4.83910752177398 4.12175170430239 -1.67199574491769 1.41146470669926 -1.00080733728945 1.46984087223656 -1.46790461370391 0.782556767279073 3.90257304839633 2.92321723776818 1.01230651021009 2.30378702944741 -1 1 1 -1 -1 1 -1 1 -1 1 -1 -1 1 -1 1 1 -1 1 -1 -1
"4" 0.288721633281062 -2.50677045343026 -2.29905020824746 -5.66081276480005 -5.74190272009056 -8.35237012830222 -7.48847791129006 -6.30286149880422 -3.72401156218386 -0.198680951042205 -0.273134316669656 -0.182626467998441 -0.197697741707714 1.33065678368467 -2.01933528299166 -2.84197193627107 -3.45834694184762 -0.894633926869941 -1.43874838054483 -1.74431415858772 1 1 -1 -1 -1 1 -1 1 -1 1 -1 1 1 -1 1 -1 1 -1 1 1
"5" -1.61092768970483 -1.26972401207873 -1.52924103600519 -3.74402378249118 -5.26140523705866 -4.95002127503412 -4.51725062251218 -3.79890184405988 -3.27050985784531 1.98045025682026 -2.82981606299776 3.39525982969577 1.71261309621987 -0.68579398905314 -0.798177386893933 1.26929990614344 0.75133661361623 -0.420280044462562 0.931063896077909 0.176599618363019 -1 -1 -1 -1 -1 1 -1 1 -1 -1 1 -1 -1 1 1 -1 -1 -1 -1 1
"6" -1.74927310148282 1.85240401583301 -2.42552535963544 -2.84145221425213 -5.93354733238361 -5.81574607415125 -5.87603303267458 -4.67699580866463 -3.66658365035357 2.80133363362611 -3.2947586315341 0.151748596598646 0.682309693039952 -0.927239109669283 -0.180435820813226 -1.22483721302627 0.624079499016206 0.692994834592458 -1.73344619771363 1.37904218420154 -1 -1 -1 -1 -1 1 -1 1 -1 -1 1 1 1 -1 -1 1 1 1 -1 -1
"7" 1.16642557199435 0.365111702441026 0.555224896985657 -0.401365355069517 -4.0492663961099 -7.54519944029223 -6.26472688089489 -4.6392779894075 -3.31030209710242 2.39701342945727 -3.55046224367982 3.0545987274469 2.49624011588257 -2.30282986275614 1.55953973427938 1.04771424071134 1.86493737064594 0.170331025438406 -1.21780684764021 -0.164458987735001 1 1 1 -1 -1 1 -1 1 -1 -1 1 -1 -1 -1 -1 1 -1 -1 -1 -1
"8" 1.53679621683015 -0.698249134810032 -0.208742816464832 -0.939484704579134 -3.97275323030147 -4.47889272025791 -3.6346658378158 -4.08288870118831 -2.29644537627504 2.46437031305594 -1.51459651693063 0.492293077184348 2.91557537131355 -2.14952581497181 -0.847879979004685 1.29947640284423 -0.134836324631398 1.02289900180907 -1.7659799883527 -2.01833231284572 -1 1 1 1 -1 1 -1 1 -1 -1 1 -1 -1 -1 1 -1 1 1 -1 1
"9" -0.534137527293224 -0.516923464294074 -4.16276970085004 -4.56140993458689 -6.78050673558482 -6.39424593667779 -7.25134870500058 -3.6529526904367 -3.62728012228894 3.78388148383046 -2.79873725878625 1.08376858749739 2.42479381048777 -1.51816640942473 0.406043433638528 -1.01408313205222 -0.013504226327068 -2.43765427555291 1.08633698052417 -0.474258040769851 1 -1 -1 -1 -1 1 -1 1 -1 -1 1 -1 -1 -1 -1 1 -1 -1 -1 -1
"10" 0.707685766069585 -0.577184753955173 0.262091138460857 -1.25928212002517 -3.97067163090491 -5.83657322799744 -7.40739998055386 -5.28670883111154 -2.72034343099411 3.53082601728443 -0.50397029974101 2.28137474391963 1.96034258365618 -3.44927672218171 3.34825799442508 1.96455935205544 -1.92680584348789 -0.580543619288143 -2.54596537710215 -1.14193694638734 1 1 1 -1 -1 1 -1 1 -1 -1 -1 -1 -1 -1 -1 -1 1 1 -1 -1
