"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40"
"1" 4.8587086950771 7.57580724226401 -11.7293821832721 -16.2330987752562 -21.3726911830846 30.091060830222 37.9562587919183 -35.0922356384258 24.1580468842877 15.0774929858733 -9.24236933947281 -5.1358671056393 -2.1366274399325 -4.79206586015228 -5.46891292409734 4.26579079636126 2.58401502904013 5.74618882639696 -4.63707491045121 -1.98260256611237 -1 -1 -1 -1 -1 -1 -1 -1 1 -1 -1 -1 -1 1 1 1 -1 1 1 -1
"2" 7.57123820700923 9.43872106901241 -12.342734060159 -14.5811824354939 -18.762756216259 28.8137425161463 35.1257866731297 -32.3165335684895 22.5353459448704 12.8879786361782 -9.39579968890934 -6.38988350945987 -6.08488529041481 -3.90103228468977 -6.06501090913934 5.54585712895633 4.78978984971065 6.94221882009752 -5.31048166506366 -1.22575614932166 -1 -1 -1 -1 -1 -1 -1 -1 1 -1 -1 -1 -1 -1 1 1 -1 1 -1 -1
"3" 2.79084246368135 10.526790863497 -12.5435033859978 -19.6264421607846 -22.1037810959925 31.569311877978 39.7068568306957 -35.9108362707253 25.256589682813 14.1259206644496 -10.3330942083125 -5.71806038997968 -1.49412995628358 0.903459022463113 2.73191533414037 -3.37869243101403 -2.06532862564478 -2.61844518664453 1.58711231156332 2.08668687758738 -1 -1 -1 -1 -1 -1 -1 -1 1 -1 -1 -1 -1 -1 -1 -1 1 -1 1 1
"4" 3.72160220377248 8.02476952504707 -10.1394842107609 -13.7431306475346 -16.8738180547075 26.4045877666608 33.8798677522885 -31.3230872720011 22.0647652398566 12.0305013633068 -8.76431375063479 -5.14590520590189 -2.13876456932084 0.225601702793141 0.425082756610591 -1.79810146185892 -1.00355089174422 0.0342623505124464 0.176124344499381 0.0459000122224136 -1 -1 -1 -1 -1 -1 -1 -1 1 -1 -1 -1 -1 1 1 1 -1 -1 -1 1
"5" 5.28568722376071 11.3481089266464 -10.9541239034449 -15.2159524258958 -18.2964766723286 28.9752958996986 36.9282338159198 -34.3612301389161 24.763220407873 13.5978571316063 -9.09211952237967 -5.51286138600782 -2.20798601645261 -2.55219435217773 -3.16303768120404 3.96004209564019 5.7962583174104 6.86871730300073 -4.61079959684541 -1.83674940158263 -1 -1 -1 -1 -1 -1 -1 -1 1 -1 -1 -1 1 1 1 1 -1 1 -1 1
"6" 6.85929006771356 11.3351100935421 -16.4307926603533 -16.7295022376652 -19.8546216967229 31.0378905931791 36.2460601368966 -35.0793637337561 26.7623604545643 16.6195661925868 -9.87501632031906 -5.69797710424287 -3.77926650205592 -2.76244938354835 -4.44929852630956 5.25060946233955 4.86867524287853 3.43669516832488 -2.1428203158716 -3.22649921125869 -1 -1 -1 -1 -1 -1 -1 -1 1 -1 -1 -1 -1 1 1 1 -1 1 1 -1
"7" 5.19394182730883 7.77842716111515 -11.1383332425337 -14.2433510838062 -20.7827098851304 32.216561995946 40.2514772172977 -36.9899389707057 25.043018832287 13.1746440018409 -9.45292279997153 -5.84484078966992 -3.41888664259493 -2.3557565782909 -3.38933640323109 3.84310802245318 2.65489615337476 -0.911616185052872 0.838845848724816 -0.436883845480859 -1 -1 -1 -1 -1 -1 -1 -1 1 -1 -1 -1 -1 1 1 1 -1 -1 -1 -1
"8" 6.98636020211798 10.8910532451774 -13.8779548176455 -17.8557890094956 -22.3589416551589 29.5966860315939 37.2689644018659 -32.812722628612 24.0105913996248 16.1720922581776 -11.003907445481 -5.29921228835878 -4.73099254286785 -4.10645127541146 -5.55842819188807 3.70798873989971 3.19851877854943 4.64999512587797 -3.87731432119436 -2.32876910567007 -1 -1 -1 -1 -1 -1 -1 -1 1 -1 -1 -1 -1 1 1 1 -1 1 -1 1
"9" 4.55198941838609 5.90770530859293 -10.3796023225856 -14.3710483335973 -16.6860401494767 26.5628659572758 37.0234882022793 -31.8742226276192 24.0837981647945 12.4606097515478 -10.4074535900459 -7.35390483738111 -6.12363561097184 -4.6034025821352 -5.89562616457498 6.80841089277941 7.21178510555962 4.67131270017751 -3.99163841158004 -0.176630038989297 -1 -1 -1 -1 -1 -1 -1 -1 1 -1 -1 -1 -1 1 1 1 -1 1 -1 1
"10" 4.74152187327803 8.57192636085973 -13.9107801166632 -17.4154288753983 -19.9403283843556 32.1060104813273 39.2405750878597 -34.550109085738 24.1035510290408 13.8236523061213 -8.3828619261201 -5.42454375292071 -5.60171804454726 -5.07346833801448 -2.93398827259228 3.0841141196978 2.59699878581588 0.919874735236907 0.184467964535026 -0.0576178698035094 1 -1 -1 -1 -1 -1 -1 -1 1 -1 -1 -1 -1 1 1 1 -1 1 1 1
"11" 5.13780762958108 10.5712905400253 -13.7563140343126 -18.3474022977191 -22.2941786136275 32.6082426562826 41.5289633206827 -40.2092388897474 26.5895231367548 16.0106592757222 -8.3251290641453 -7.21470659197742 -2.53331150603003 -3.74636691682818 -2.81906585971348 2.58899418239144 1.78940798062193 2.7072510406321 -2.84951265898943 -0.444418474632567 -1 -1 -1 -1 -1 -1 -1 -1 1 -1 -1 -1 -1 1 1 1 -1 1 -1 1
"12" 7.03526072710661 10.794399462762 -16.5161154437452 -21.5302177925999 -24.8395603978879 35.3360878002617 44.424136840061 -40.1739535482836 28.7265071359637 14.9689892859946 -8.70924580101509 -5.80103577669551 -4.28611718827861 -3.61067607135303 -3.83822776975228 2.12958226022608 0.734950873978355 -0.135921923000645 1.78275187369748 -0.0517865554369608 -1 -1 -1 -1 -1 -1 -1 -1 1 -1 -1 -1 1 1 1 1 1 1 1 -1
"13" 4.98433995941941 7.59033330267447 -10.7883837407578 -15.1739779869908 -18.4529262398558 25.9309873894144 30.7643975418053 -29.9564356609021 21.8540980390257 13.0409389540254 -8.78452006527786 -6.40633645292325 -3.28848020000419 -2.11991060869357 -3.44787596167102 2.91700919197163 2.22148929711501 -0.0756096340420933 1.48116339498608 0.524004303177474 -1 -1 -1 -1 -1 -1 -1 -1 1 -1 -1 -1 -1 -1 1 1 -1 -1 1 -1
"14" 4.49246604486579 10.4462595741228 -14.1914146210264 -17.5379013348481 -21.2252771374138 33.1650194617263 42.8118112432267 -41.2550173831678 31.4784003533748 18.1817615807629 -11.4383794942036 -7.35579958590499 -3.80138622511861 -0.0487757344176245 1.44964564795391 -1.37415433837686 -1.25853028805329 -2.24995976734687 2.16307300729785 1.82656026508361 -1 -1 -1 -1 -1 -1 -1 -1 1 -1 -1 -1 -1 -1 -1 -1 1 -1 1 -1
"15" 4.53748739549139 8.22475464464743 -13.1996018686765 -18.202620300756 -20.3636471230615 29.3378581959488 35.2838842285164 -31.6343273071701 21.8388597802166 11.7012550082706 -7.73738931804772 -3.70506071682334 -3.08130300183802 -5.0482876037126 -4.37179206903376 3.54804384738963 3.20539090549091 5.15446204405688 -3.09840133349926 -2.90141313786581 -1 -1 -1 -1 -1 -1 -1 -1 1 -1 -1 -1 1 1 1 1 -1 1 -1 -1
"16" 4.79246834596301 9.36311507183671 -14.5384072230395 -20.565176491142 -24.2705389622218 32.125557270201 40.0350405237879 -37.1184769162383 25.8761300769509 14.8968789741147 -9.73246408143351 -7.05012685236592 -4.21652318950091 -1.66904185628764 -3.52837788328072 6.00978468065659 5.88938546518015 5.66223521306862 -3.14788593879496 -1.41585003287435 -1 -1 -1 -1 -1 -1 -1 -1 1 -1 -1 -1 -1 -1 1 1 -1 1 -1 -1
"17" 5.00619802668286 8.84090369996361 -9.95203772965858 -12.5073779434351 -17.6653503313938 28.20944072564 34.020132127888 -31.4452474256334 23.8446855052177 13.2954004660495 -6.55249853833502 -5.07172288156861 -3.80209616033128 -4.41771437973178 -5.41377659207951 3.54642447647597 3.32575825642911 2.57522127318971 -1.96276974137772 -1.64747837062334 -1 -1 -1 -1 -1 -1 -1 -1 1 -1 -1 -1 -1 1 1 1 -1 1 1 -1
"18" 6.5790808410587 10.1268249856614 -13.3459515170044 -17.6323029297395 -20.0042527986952 25.1014092587006 31.3127334346267 -30.4362262229264 23.1024071020181 12.7221909074442 -7.2088379454607 -4.95754713515446 -3.35979856478978 -2.20951520552134 -2.32054140103526 3.29506284550362 3.25912850294958 4.24201116577164 -3.96721850092528 -2.5320609564381 -1 -1 -1 -1 -1 -1 -1 -1 1 -1 -1 -1 -1 1 -1 1 -1 1 -1 -1
