"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40"
"1" 0.368084848063244 -1.02029968581818 -1.30485249567752 -1.40191292018479 0.323036487668402 0.0419134650458635 1.18168716455437 -0.57399069607441 -2.6293057542806 1.19220606394775 -2.33418999266485 -8.06006944566886 9.2913934963612 -6.08072374323014 -2.82159744229503 -0.327530753017852 1.65704770786055 1.88459498002288 2.62824217186563 -1.90726742938473 -1 1 -1 -1 -1 -1 1 -1 -1 -1 -1 1 -1 1 -1 -1 1 -1 -1 -1
"2" -1.86429409923725 -4.03402470575757 -3.02176900847057 -4.45234943192725 5.69915621694251 6.7910045832894 5.73262504764114 -8.16977937654631 7.59488696997659 -7.26723624281433 -6.64057806397089 -8.43988718616985 10.0868000735356 -7.74527506689617 -3.93903801084415 1.64417528564796 -0.0157012074051828 -0.402345146330738 -1.19732127198849 -1.40616727412209 -1 1 -1 -1 1 1 -1 -1 1 1 -1 1 -1 1 -1 -1 -1 1 1 -1
"3" -1.16830490734112 -4.51549424693524 -4.93859510907529 -6.75340619123753 7.6664065431186 8.26746873569452 6.86974002290593 -6.91631122576851 5.43281260543207 -3.37655073310485 -6.64493375312408 -10.9119461359181 14.4586217750879 -11.7426388204079 -5.29626947097313 4.23876607261856 -2.10801321245634 -4.14779111755115 -5.55005323042586 4.20201692993515 1 1 -1 -1 1 1 -1 -1 1 1 -1 1 -1 1 -1 -1 -1 1 1 1
"4" 0.0362191598829424 -1.22042564944537 -2.09879124092653 0.675336363270559 1.72954504716961 4.49272932916996 2.39331346585326 -4.3950905502502 3.20331596582208 -1.7584489699364 -1.8594824455732 -5.12328990783307 7.0594993956357 -7.2597346666277 -3.33328755468512 1.96451519558705 -0.817529443677341 1.17088628427797 3.00425027690888 -1.11050554292953 -1 1 -1 1 1 1 1 -1 1 1 1 1 -1 1 -1 1 1 -1 -1 -1
"5" -1.6060268493372 -3.05357270755632 -5.33366298121617 -3.13260499605247 5.17214941927377 4.36112405757432 4.8721766680896 -3.76055521860021 1.027825943296 -1.70735710059844 -5.13921775520253 -6.76317177840973 6.82339721963597 -4.77078473020747 -0.898591511288235 -0.448568687851409 1.5811023025042 1.52684681208908 4.07316773933254 -4.08328524118019 1 1 -1 -1 1 1 -1 -1 1 1 -1 1 -1 -1 -1 1 1 -1 -1 -1
"6" -2.45070034714341 -3.4672488906038 -2.42949331526142 -3.02772074232416 2.41207644848517 5.34512673274623 5.34732950857358 -5.03380191469005 5.50066187820974 -4.15588004303165 -3.12621035600746 -5.53438436554421 7.74312413179501 -4.87579302044203 -0.599992262593207 1.10817690408678 -2.20359217934047 -0.881199520038868 -0.663024333504957 0.824402939954371 -1 1 1 -1 1 1 -1 -1 1 1 -1 1 -1 1 1 -1 -1 1 -1 1
"7" -1.00799999930503 -4.0360614232149 -5.36055932514828 -2.32646923528967 2.46530508756738 3.79487956348174 2.80480842424304 -5.72511495856352 3.16584695596231 -1.3556778382379 -2.98535774333806 -4.3652435697318 5.88361381870541 -4.65653152296966 -3.43191445976584 1.83402651086224 -1.18563653396353 -3.40404650002445 -4.96480119306584 3.72923025038311 1 1 -1 1 1 1 -1 -1 1 1 1 1 -1 1 -1 -1 -1 1 1 1
"8" -0.222936544714936 -2.46949587711827 -2.87458403737534 -0.187201516450155 2.90100806735811 -0.583441634714057 -0.148166973329245 -0.0688066931188491 0.692379543911929 -1.28099566110379 -1.40878484352554 -3.23866914778786 3.77745285803038 -4.83545362565619 -2.98488463051466 2.24881407788454 -2.76180739179473 -5.1446878621954 -3.81931956958062 2.76737190046293 -1 1 -1 1 1 1 -1 1 1 1 1 1 -1 1 1 -1 -1 1 1 1
"9" 1.61998100412054 2.53662003553391 2.62367620443441 5.45538368153752 -5.52460929403157 -6.21513977656594 -4.2027685250412 5.67172669896795 -7.20413104924606 6.06596599951844 6.15340079604278 7.56956158106133 -7.83709806183734 4.89736112245789 3.12010017427774 -1.9920552051758 -1.32467827490217 -1.82171562811333 0.0293271371190222 0.340332012989537 1 -1 1 1 -1 -1 1 1 -1 -1 1 -1 1 -1 1 1 1 1 -1 1
"10" -0.602927128250254 -0.0136093590354169 0.17069191880392 -0.950955118531238 3.77008765540692 2.73964164961447 -0.730382909535557 1.51414938416807 -1.03347303259349 3.00938438948941 3.63347751813725 5.59323577639307 -5.66845097522207 5.09315709033072 1.36646460574996 1.78797591012617 -0.394017326865905 -3.20905716373119 -4.80456498308741 2.5098522284982 1 -1 1 -1 1 1 -1 1 -1 -1 1 -1 1 -1 1 -1 -1 1 1 1
"11" 0.443942192393036 1.16644603489646 0.111164441595391 -3.48772011232025 3.53218940330708 3.91057002677895 5.37279661571919 -4.60123393975904 4.18677104912892 -1.64797051453972 -1.77993056955956 -3.59888313551132 3.53497288258701 -2.62441946385505 -2.97134300895435 3.14297166583154 -1.03401499663214 -0.122898527796545 -0.57115292441258 1.12924600305846 1 -1 1 -1 1 1 -1 1 1 1 -1 1 -1 -1 -1 -1 -1 -1 -1 1
"12" -0.177746068859356 0.557906987488402 0.529757699667544 0.223190748952595 2.75701400374609 3.96059534855244 2.39447709523838 -2.03754781896441 2.70159353383635 -1.03227338086032 -2.41704580828979 -6.86822861939393 8.61988549466175 -7.31781458048425 -4.07996295814885 1.72188772658341 -1.15516676422461 -1.15804166807825 -2.26638375694243 0.721283057153032 -1 -1 1 1 1 1 1 -1 1 1 -1 1 -1 1 -1 -1 -1 1 1 -1
"13" 2.56344011045778 4.19676959508518 4.60674979569579 5.0323687142812 -3.4967730888794 -4.70231543457834 -2.37516540620313 4.73897082917259 -5.02744221322569 3.05337361539518 4.18277644372257 4.6767895812986 -6.26820774736231 5.90811616060695 1.93673405733071 -1.00932764484211 1.16432033106309 2.61282163660701 3.10555954661504 -3.11026839497065 -1 -1 1 1 -1 -1 1 1 -1 -1 1 -1 1 -1 -1 1 1 -1 -1 -1
"14" -0.513632647392204 0.204152783866135 0.507613857881174 3.80786715352709 -4.87703661183716 -5.44468137282332 -4.82312980115811 5.1331879478321 -3.45294821817352 3.83364862259984 3.27232097186274 3.98846962001751 -3.16597421155409 2.87131951582893 0.783954782316026 -2.28451715356627 1.30018118272425 0.877289438632474 -0.980159813955221 -0.819808824752463 -1 -1 -1 1 -1 -1 1 1 -1 -1 1 -1 1 -1 -1 1 1 -1 1 -1
"15" 0.829631686566017 1.91350484517058 1.95481474775175 3.0018752978098 -2.68966796444802 -5.20777040255507 -6.08549808955246 5.04390580748885 -3.81700719761402 3.86861600837044 4.68934097557517 7.15986297628652 -9.44513129188962 7.01951386332185 4.17914715241482 -3.97894603785599 2.29111226358978 3.67852399079191 4.69221755592274 -3.23409549390643 1 -1 -1 1 -1 -1 1 1 -1 -1 1 -1 1 -1 1 1 1 -1 -1 -1
"16" -1.37717054553074 -1.25610225376739 -0.645819697776076 -3.62863690221589 4.73295258698629 5.925632094316 5.08224809353379 -4.56785493451121 3.49728478633226 -3.30173714959964 -2.7254648400797 -4.6396159470006 3.21424242856269 -1.22382049010139 -0.664444633184628 1.66107642341019 -1.90267212662108 -1.24156492921426 -3.0717238238538 2.81564861829215 -1 1 -1 -1 1 1 -1 -1 1 1 -1 1 -1 -1 1 -1 -1 1 -1 1
